created_at,utm_source,utm_medium,extra_leads,tag
2024-04-18 09:10:00,,,{832697},DA-TEST-START
2024-06-09 08:25:00,unisender,email,"{16785101,17610155}",web_13_06
2024-07-05 10:38:00,telegram,bot-send,{14728903},web_09_07
2024-07-16 17:45:00,telegram,social,"{5848071,20887407}",КАРЬЕРНЫЙ
2024-07-16 18:17:00,telegram,social,"{15208695,17145269,21719045}",КАРЬЕРНЫЙ
2024-07-16 18:22:00,telegram,social,"{16789437,16819743}",КАРЬЕРНЫЙ
2024-07-16 18:39:00,vkontakte,social,"{16739833,24522659}",КАРЬЕРНЫЙ
2024-07-16 21:08:00,unisender,email,{6513319},КАРЬЕРНЫЙ
2024-07-16 21:41:00,unisender,email,{10945781},20ideas
2024-07-17 07:09:00,telegram,social,{15927495},КАРЬЕРНЫЙ
2024-07-17 07:09:00,telegram,social,{15927495},КАРЬЕРНЫЙ
2024-07-17 07:09:00,telegram,social,{15927495},КАРЬЕРНЫЙ
2024-07-17 07:18:00,telegram,social,"{16773339,17310203}",КАРЬЕРНЫЙ
2024-07-17 07:34:00,telegram,social,{15922633},КАРЬЕРНЫЙ
2024-07-17 11:12:00,telegram,paid-placement,{12481235},ROADMAP
2024-07-17 11:13:00,telegram,paid-placement,{12481235},ROADMAP
2024-07-17 11:21:00,telegram,social,"{5809673,6441653,19725721,24714571}",КАРЬЕРНЫЙ
2024-10-23 17:06:00,webinar,livedigital,"{8853445,19554774}",Консультация
2024-11-02 09:09:00,telegram,bot-send,"{16529705,17157253}",web-0611
2024-11-05 08:24:00,telegram,social,"{16084821,20106453}",web-0611
2024-11-18 16:07:00,telegram,social,"{11787181,12343743,25212617}",HARD-SQL
2024-11-26 13:13:00,telegram,paid-placement,{11464607},Кейс-АЦ
2024-12-17 16:10:00,unisender,email,{2494413},web-1712
2024-12-20 07:56:00,manager,,{15996447},web-2412
2024-12-20 10:26:00,unisender,email,{5807709},web-2412
2024-12-20 10:35:00,telegram,bot-send,"{15560051,16754921}",web-2412
2024-12-20 10:47:00,telegram,bot-send,{16542771},web-2412
2024-12-20 10:55:00,telegram,bot-send,{15536401},Студент
2024-12-20 10:56:00,telegram,bot-send,{12349789},web-2412
2024-12-21 18:37:00,telegram,bot-send,{5804501},web-2412
2024-12-23 07:28:00,telegram,paid-placement,"{15548959,16763825,18256737,19434630}",web-2412
2025-01-15 16:28:00,telegram,bot-send,"{9164281,17166441}",web-1401
2025-01-17 17:44:00,telegram,social,"{5809673,6441653,19725721,24714571}",web-2101
2025-01-21 16:44:00,telegram,social,{5807709},web-2101
2025-01-21 17:29:00,telegram,social,{16191753},web-2101
2024-11-06 15:48:00,unisender,email,"{16815989,19322542,20014965}",web-0611
2024-11-06 06:04:00,telegram,paid-placement,"{15931845,16774847}",web-0611
2024-07-09 04:18:00,telegram,social,"{15916041,18583517}",web_09_07
2024-01-17 06:10:00,unisender,email,"{15916041,18583517}",Pandas-pre
2024-04-10 06:30:00,unisender,email,"{9649707,18908843,24129719}",Python-FREE
2024-04-10 19:29:00,unisender,email,"{16524625,19066647,20106413}",Python-FREE
2024-10-25 15:25:00,telegram,social,{5825207},web-2910
2024-08-16 11:11:00,unisender,email,{15930551},intensive-analyst
2024-08-20 08:57:00,unisender,email,{5800297},intensive-analyst
2023-12-20 13:20:00,bot,free-course-pandas,"{11014471,18361379}",Pandas-v1
2023-12-25 09:53:00,unisender,email,{16057487},Sber-Веб
2023-12-25 17:28:00,Unisender,email,"{17064877,17101475}",Pandas-v2
2023-12-25 17:30:00,,,"{17064877,17101475}",Оплата
2023-12-25 19:15:00,bot,events-simulative,{17160145},Pandas-v2
2023-12-26 11:16:00,bot,free-course-pandas,"{15946775,16785195,17577077}",Sber-Веб
2023-12-27 09:49:00,,,{15931597},НГ-Оплата
2023-12-28 09:58:00,bot,analytics-pandas-python,"{9347081,17154923}",НГ-Оплата
2023-12-28 12:45:00,bot,testovoe-bank-otkrytie,{15989583},Студент
2023-12-29 21:53:00,,,"{11470833,16796217,16796225}",Pandas-v2
2024-01-08 07:27:00,telegram,bot,"{3817811,12210285,18900811,19630602}",Экскурсия
2024-01-14 17:48:00,,,"{15927075,16695207,16773339,17310203,17631349,18418999,23553585}",Pandas-pre
2024-01-16 15:10:00,Unisender,email,{17167845},Pandas-v3
2024-01-30 04:47:00,telegram,social,"{17146035,17191367}",Студент
2024-02-06 19:26:00,,,"{16552793,17148487}",itresume
2024-03-12 18:14:00,telegram,bot-send,{16764267},20ideas
2024-03-12 18:22:00,telegram,bot-send,"{16785101,17610155}",20ideas
2024-03-12 18:24:00,unisender,email,"{16570977,18237375}",20ideas
2024-03-12 18:27:00,telegram,bot-send,"{16570977,18237375}",Экскурсия
2024-03-12 18:39:00,unisender,email,"{11088915,12130285}",20ideas
2024-03-12 18:44:00,telegram,social,"{16002555,16784777}",20ideas
2024-03-13 07:24:00,telegram,bot-send,{11377605},20ideas
2024-03-13 09:55:00,telegram,social,{16996099},20ideas
2024-08-31 17:05:00,telegram,social,{13166349},web_23_07
2024-03-13 10:36:00,unisender,email,{15539831},08.03.2024
2024-03-13 13:35:00,telegram,bot-send,"{16833065,18771457}",20ideas
2024-03-13 15:26:00,unisender,email,{5801075},20ideas
2024-03-13 18:13:00,telegram,social,{15930477},ROADMAP
2024-03-13 18:17:00,telegram,social,{15930477},ROADMAP
2024-03-13 20:22:00,instagram,cpa,{11537905},Workshop-RFM
2024-03-14 07:38:00,telegram,bot-send,{11980183},20ideas
2024-03-14 08:09:00,unisender,email,{5807709},20ideas
2024-03-14 08:18:00,,,{16529727},itresume
2024-03-14 11:54:00,telegram,bot-send,"{15927075,16695207,17631349,19006309}",20ideas
2024-03-14 17:23:00,telegram,social,"{15548959,16763825,18256737,19434630}",ROADMAP
2024-03-15 06:47:00,instagram,cpa,"{11792445,16764207}",Workshop-RFM
2024-03-15 06:47:00,instagram,cpa,"{11792445,16764207}",Workshop-RFM
2024-03-15 09:19:00,telegram,bot-send,"{17162229,17554629,18678053,19001817}",20ideas
2024-03-15 10:19:00,instagram,cpa,"{16773339,17310203}",Workshop-RFM
2024-03-15 13:30:00,unisender,email,{11264135},20ideas
2024-03-16 10:07:00,telegram,social,"{15924193,17108465,22058459}",20ideas
2024-03-16 18:34:00,telegram,social,{16069723},ROADMAP
2024-03-16 18:34:00,telegram,social,{16069723},ROADMAP
2024-03-16 18:34:00,telegram,social,{16069723},ROADMAP
2024-03-16 18:48:00,telegram,social,{16069723},20ideas
2024-03-17 08:15:00,telegram,social,{16762351},20ideas
2024-03-18 11:14:00,telegram,social,{13166349},Экскурсия
2024-03-18 19:20:00,vkontakte,social,"{16001545,17165757}",ROADMAP
2024-03-19 10:19:00,telegram,social,{12367367},Ads-metrics
2024-03-19 10:19:00,unisender,email,{16003369},Ads-metrics
2024-03-19 10:19:00,unisender,email,"{11436455,16520809}",Ads-metrics
2024-03-19 10:21:00,telegram,social,"{11787181,12343743,25212617}",Ads-metrics
2024-03-19 10:24:00,unisender,email,{15999087},Ads-metrics
2024-03-19 10:24:00,unisender,email,{15999087},Ads-metrics
2024-03-19 10:33:00,unisender,email,"{12578989,18222813}",Ads-metrics
2024-03-19 10:34:00,telegram,social,{16270415},Ads-metrics
2024-03-19 10:34:00,unisender,email,"{16766595,17554027}",Ads-metrics
2024-03-19 10:35:00,telegram,social,"{17220445,17493701}",Ads-metrics
2024-03-19 10:40:00,telegram,social,"{16275885,17101289,24452351}",Ads-metrics
2024-03-19 10:48:00,telegram,social,{16842355},Ads-metrics
2024-03-19 10:48:00,unisender,email,"{16003335,16767837}",Ads-metrics
2024-03-19 10:48:00,unisender,email,{17123277},Ads-metrics
2024-03-19 10:52:00,unisender,email,"{16561769,17099415}",Ads-metrics
2024-03-19 11:00:00,telegram,social,"{2200671,5806435,18084533,20586583}",Ads-metrics
2024-03-19 11:09:00,telegram,social,{16529429},Ads-metrics
2024-03-19 11:23:00,unisender,email,"{15570281,16770335}",Ads-metrics
2024-03-19 11:33:00,telegram,social,"{17064877,17101475}",Ads-metrics
2024-03-19 11:33:00,telegram,social,{16033989},Ads-metrics
2024-03-19 11:40:00,unisender,email,"{16002965,18672699}",Ads-metrics
2024-03-19 12:05:00,unisender,email,"{15667785,18847199,19503222}",Ads-metrics
2024-03-19 12:09:00,unisender,email,"{16762569,18846263}",Ads-metrics
2024-03-19 13:07:00,unisender,email,"{16267739,19910637,22930899}",Ads-metrics
2024-03-19 13:21:00,unisender,email,{16868745},Ads-metrics
2024-03-19 14:20:00,telegram,social,{15930477},Ads-metrics
2024-03-19 14:35:00,telegram,social,"{17146035,17191367}",Ads-metrics
2024-03-19 15:54:00,telegram,bot-send,"{16691305,16798093}",Workshop-RFM
2024-03-19 15:59:00,telegram,social,{15960225},Ads-metrics
2024-03-19 16:31:00,unisender,email,"{16748663,17100103}",Ads-metrics
2024-03-19 20:42:00,partner,itresume,"{17220445,17493701}",6 каверз
2024-03-19 21:38:00,telegram,social,"{17141895,18859951,22029899}",Ads-metrics
2024-03-20 02:23:00,unisender,email,"{16784957,20490049}",Ads-metrics
2024-03-20 03:18:00,telegram,social,{11980183},Ads-metrics
2024-03-20 06:55:00,unisender,email,{16924767},Ads-metrics
2024-03-20 09:25:00,telegram,bot-send,{17178355},Ads-metrics
2024-03-20 09:25:00,telegram,bot-send,"{17123865,17560467,18878981}",Ads-metrics
2024-03-20 09:26:00,telegram,bot-send,{15556555},Ads-metrics
2024-03-20 09:28:00,telegram,bot-send,{16003201},Ads-metrics
2024-03-20 09:29:00,telegram,bot-send,"{17141409,18672391}",Ads-metrics
2024-03-20 09:31:00,telegram,bot-send,{13166349},Ads-metrics
2024-03-20 09:40:00,telegram,bot-send,"{8887233,16766255}",Ads-metrics
2024-03-20 09:45:00,telegram,bot-send,{16051969},Ads-metrics
2024-03-20 09:47:00,telegram,bot-send,{15920135},Ads-metrics
2024-03-20 09:49:00,telegram,bot-send,"{16013171,16762871}",Ads-metrics
2024-03-20 10:25:00,telegram,bot-send,{16033989},Ads-metrics
2024-04-17 08:43:00,telegram,social,{15873001},Оплата
2024-04-17 08:46:00,telegram,social,{15873001},Консультация
2024-05-04 14:06:00,vk_ads,cpm,{15607005},Workshop-RFM
2024-06-13 15:58:00,telegram,bot-send,"{15667785,18847199,19503222}",web_13_06
2024-07-03 11:11:00,telegram,social,"{16765779,18914999}",PRODUCT-TEST-START
2024-11-02 09:09:00,telegram,bot-send,"{17150165,18698663}",web-2910
2024-09-10 18:44:00,unisender,email,"{16524625,19066647,20106413}",become-analyst
2024-09-17 08:41:00,telegram,social,"{15950709,16529323,16770067}",become-bi
2024-09-24 16:02:00,telegram,social,"{15924193,17562089}",web-2409
2024-10-08 08:20:00,unisender,email,"{16784957,20490049}",web-geo-analyt
2025-01-22 14:18:00,telegram,social,{15569323},portfolio ideas
2025-01-22 17:51:00,telegram,social,"{16774955,18347079}",portfolio ideas
2025-01-23 09:20:00,telegram,bot-send,"{16572479,17133213}",portfolio ideas
2024-12-20 10:31:00,telegram,bot-send,{5804161},web-2412
2025-01-24 09:31:00,unisender,email,{16769049},web-2801
2025-01-24 09:31:00,telegram,social,{12367367},web-2801
2023-12-13 15:56:00,bot,events-simulative,{16764267},Кейс-АЦ
2023-12-20 15:03:00,Unisender,email,{12022681},Pandas-v1
2023-12-25 06:34:00,telegram,data_publication,{16529035},Sber-Веб
2023-12-25 10:24:00,bot,testovoe-ozon,{16529727},Sber-Веб
2023-12-25 11:48:00,telegram,data_study,"{16762011,16816349}",Sber-Веб
2023-12-25 12:35:00,bot,events-simulative,{16191753},Sber-Веб
2023-12-25 17:37:00,telegram,pandas,{5803341},Экскурсия
2023-12-26 06:22:00,telegram,pandas,"{16789437,16819743}",Студент
2023-12-26 20:43:00,unisender,email,"{16531341,16775575}",Pandas-VIP
2023-12-27 09:48:00,telegram,bot,{15931597},НГ-Консультация
2024-01-02 10:49:00,bot,events-simulative,"{16766369,17160145,17556815}",Pandas-pre
2024-01-03 07:57:00,telegram,itresume,{15959625},Pandas-pre
2024-01-03 07:57:00,telegram,itresume,{15959625},Pandas-v2
2024-01-03 07:57:00,telegram,itresume,{15959625},Pandas-v2
2024-01-03 08:04:00,telegram,itresume,"{17146035,17191367}",Pandas-v2
2024-01-03 08:04:00,telegram,itresume,"{17146035,17191367}",Pandas-v2
2024-01-03 08:05:00,bot,events-simulative,"{16524625,19066647,20106413}",Pandas-pre
2024-01-03 08:05:00,bot,events-simulative,"{16524625,19066647,20106413}",Pandas-v2
2024-01-03 08:05:00,bot,events-simulative,"{16524625,19066647,20106413}",Pandas-v2
2024-01-03 08:06:00,bot,events-simulative,"{16003335,16767837}",Pandas-v2
2024-01-03 08:06:00,bot,events-simulative,"{16003335,16767837}",Pandas-v2
2024-01-03 08:16:00,bot,events-simulative,{16816881},Pandas-v2
2024-01-03 08:51:00,bot,testovoe-ozon,"{15548959,16763825,18256737,19434630}",Pandas-v2
2024-01-03 13:44:00,Unisender,email,{5807709},Pandas-v2
2024-01-03 17:58:00,unisender,email,"{16066779,16770183}",Pandas-pre
2024-01-03 20:27:00,unisender,email,{15930551},Pandas-pre
2024-01-04 11:10:00,,,"{15922439,19436980,20455897}",Pandas-v2
2024-03-12 10:23:00,unisender,email,"{16741423,18595441}",portfolio ideas
2024-01-04 13:43:00,Unisender,email,"{17146799,17328989}",Pandas-v2
2024-01-04 13:55:00,unisender,email,"{16066779,16770183}",HARD-SQL
2024-01-04 13:56:00,unisender,email,"{16066779,16770183}",HARD-SQL
2024-01-04 13:56:00,unisender,email,"{16066779,16770183}",HARD-SQL
2024-01-04 13:57:00,unisender,email,"{16066779,16770183}",Кейс-АЦ
2024-01-04 13:59:00,unisender,email,"{16066779,16770183}",Кейс-АЦ
2024-01-04 15:44:00,telegram,itresume,"{16003401,16776137,19318216}",Pandas-pre
2024-01-04 15:44:00,telegram,itresume,"{16003401,16776137,19318216}",Pandas-v2
2024-01-04 15:44:00,telegram,itresume,"{16003401,16776137,19318216}",Pandas-v2
2024-01-04 15:56:00,bot,free-course-pandas,"{15555667,16762071}",Pandas-pre
2024-01-04 16:11:00,telegram,itresume,"{16766403,17180005,18381355}",Pandas-v2
2024-01-04 16:11:00,telegram,itresume,"{16766403,17180005,18381355}",Pandas-pre
2024-01-04 16:11:00,telegram,itresume,"{16766403,17180005,18381355}",Pandas-v2
2024-01-04 17:04:00,bot,events-simulative,"{11470833,16796217,16796225}",Pandas-v2
2024-01-04 17:26:00,bot,free-course-pandas,{15270129},Pandas-v2
2024-01-04 17:27:00,bot,free-course-pandas,{15270129},Pandas-v2
2024-01-05 07:03:00,unisender,email,"{16228633,16771429}",Pandas-pre
2024-01-05 07:04:00,unisender,email,"{16228633,16771429}",Pandas-v2
2024-01-05 07:58:00,bot,testovoe-ozon,"{15548959,16763825,18256737,19434630}",Pandas-v2
2024-01-05 07:59:00,bot,testovoe-ozon,"{15548959,16763825,18256737,19434630}",Pandas-pre
2024-01-05 07:59:00,bot,testovoe-ozon,"{15548959,16763825,18256737,19434630}",Pandas-v2
2024-01-05 08:25:00,bot,events-simulative,"{16017013,16532045,18912267}",Pandas-pre
2024-01-05 08:25:00,bot,events-simulative,"{16017013,16532045,18912267}",Pandas-v2
2024-01-05 08:25:00,bot,events-simulative,"{16017013,16532045,18912267}",Pandas-v2
2024-01-05 08:26:00,bot,events-simulative,{16511641},Студент
2024-01-12 11:10:00,telegram,prosto_python,{16053929},Pandas-v3
2024-01-12 22:39:00,,,{16816361},Pandas-pre
2024-01-22 08:34:00,telegram,bot-send,"{8887233,16766255}",Pandas-pre
2024-01-24 13:11:00,telegram,bot-send,{16788821},Workshop-RFM
2024-01-24 13:11:00,unisender,email,{16788821},Workshop-RFM
2024-01-25 06:46:00,telegram,social,"{17099545,17756329,18078281}",Workshop-RFM
2024-01-25 16:17:00,telegram,social,{15930477},Студент
2024-01-29 08:05:00,unisender,email,"{8887233,16766255}",Pandas-v3
2024-01-29 08:12:00,telegram,bot-send,"{8887233,16766255}",Pandas-pre
2024-02-01 07:54:00,telegram,bot,{16463705},Студент
2024-02-05 05:06:00,instagram,cpa,{9041779},Workshop-RFM
2024-02-06 13:28:00,telegram,pandas-chat,{17264537},Workshop-RFM
2024-02-07 11:54:00,unisender,email,"{12578989,18222813}",6 каверз
2024-02-07 12:02:00,unisender,email,"{17147401,17177859}",6 каверз
2024-02-07 12:10:00,unisender,email,{15924905},6 каверз
2024-02-27 15:09:00,telegram,social,"{16766595,17554027}",HARD-SQL
2024-03-07 07:48:00,unisender,email,"{17162229,17554629,18678053,19001817}",LTV-Веб
2024-03-08 14:20:00,telegram,social,{17032093},08.03.2024
2024-03-09 10:10:00,telegram,bot-send,"{11929247,16765787,18772107}",08.03.2024
2024-03-17 16:12:00,telegram,social,{16087433},ROADMAP
2024-03-22 08:32:00,telegram,social,{15929783},DA-TEST
2024-04-03 16:35:00,unisender,email,{16930131},Ads-metrics
2024-04-05 16:22:00,telegram,social,"{16002555,16784777}",SPEC-DA-TEST
2024-04-09 14:18:00,telegram,social,"{15882917,17164025}",tinkoff-1
2024-04-11 10:45:00,unisender,email,{16541723},ROADMAP
2024-04-11 12:20:00,telegram,bot-send,{5986731},DA-TEST-START
2024-04-16 08:31:00,unisender,email,"{16815989,19322542,20014965}",SQL-16-04-24
2024-04-17 07:44:00,telegram,bot-send,{15927361},Python-FREE
2024-04-17 23:25:00,telegram,bot-send,{13166349},Оплата
2024-05-13 11:25:00,unisender,email,"{12578989,18222813}",plan-python
2024-05-18 05:11:00,vkontakte,social,"{16699695,19653806}",Select-Materials
2024-06-04 11:31:00,vkontakte,social,{11377605},plan-python
2024-06-04 12:49:00,telegram,social,{5801595},plan-python
2024-06-04 14:39:00,telegram,bot-send,{16878207},plan-python
2024-06-06 11:08:00,telegram,bot-send,"{16785101,17610155}",ROADMAP
2024-06-06 11:33:00,unisender,email,{2494413},ROADMAP
2024-06-06 16:36:00,telegram,bot-send,{6953413},ROADMAP
2024-06-11 08:00:00,telegram,bot-send,{16878207},student-project
2024-10-11 17:59:00,unisender,email,{17173405},web-power-bi
2024-11-20 22:00:00,telegram,bot-send,{9832301},Кейс-АЦ
2024-01-24 12:07:00,telegram,bot-send,{15959625},Workshop-RFM
2023-12-13 18:01:00,youtube,webinar,"{11792445,16764207}",Экскурсия
2023-12-13 18:02:00,youtube,ltv-sql-13-12,"{16789437,16819743}",Экскурсия
2023-12-14 19:09:00,bot,testovoe-ozon,"{16549177,20634357}",Кейс-АЦ
2023-12-28 04:57:00,,,{16762351},НГ-Оплата
2024-02-07 14:54:00,unisender,email,"{2200671,5806435,18084533,20586583}",6 каверз
2024-06-08 14:03:00,unisender,email,{16003915},plan-python
2024-06-08 15:53:00,unisender,email,{5801075},Select-Materials
2024-06-09 08:28:00,unisender,email,"{15921589,16766225,18451399}",web_13_06
2024-06-09 08:28:00,unisender,email,"{15921589,16766225,18451399}",web_13_06
2024-06-09 09:02:00,telegram,bot-send,{16003203},plan-python
2024-06-09 09:03:00,telegram,bot-send,{16529429},web_13_06
2024-06-09 09:29:00,telegram,bot-send,"{16524625,19066647,20106413}",web_13_06
2024-06-09 09:30:00,telegram,bot-send,"{16524625,19066647,20106413}",web_13_06
2024-06-10 04:22:00,telegram,social,"{16762221,16954607}",web_13_06
2024-06-11 08:02:00,unisender,email,"{15560415,16770403}",student-project
2024-06-11 12:31:00,telegram,social,"{17123865,17560467,18878981}",student-project
2024-06-13 09:12:00,telegram,bot-send,"{16774081,17032641}",web_13_06
2024-06-17 21:49:00,telegram,social,{17032093},КАРЬЕРНЫЙ
2024-06-19 16:24:00,telegram,social,"{15999339,16764375}",КАРЬЕРНЫЙ
2024-06-19 16:26:00,telegram,social,"{15999339,16764375}",SPEC-DA-TEST-START
2024-06-20 07:17:00,vkontakte,social,{17060195},DA-TEST
2024-06-20 08:55:00,unisender,email,"{5809177,16767187,16767203}",МК-Python
2024-06-20 13:17:00,,,"{17128911,20600771}",itresume
2024-06-21 06:20:00,telegram,bot-send,{15588591},Python-FREE
2024-07-04 09:20:00,telegram,social,{17060195},Студент
2024-07-05 08:18:00,unisender,email,"{15928337,19015561,19024235}",web_09_07
2024-07-12 12:23:00,telegram,social,"{16017013,16532045,18912267}",DA-TEST
2024-07-16 09:40:00,telegram,social,"{15923171,21320212}",КАРЬЕРНЫЙ
2024-07-16 09:52:00,telegram,social,"{14972525,16762689,16816411,18568901}",КАРЬЕРНЫЙ
2024-07-16 09:54:00,telegram,social,"{8597793,15922723,17127455}",КАРЬЕРНЫЙ
2024-07-23 09:10:00,telegram,bot-send,"{16744437,20683779,21610186}",web_23_07
2024-07-23 09:54:00,telegram,bot-send,{15932451},web_23_07
2024-08-20 16:29:00,unisender,email,"{15560415,16770403}",intensive-analyst
2024-09-03 14:38:00,bloger,post,"{16228633,16771429}",intensive-analyst
2024-09-10 16:34:00,telegram,paid-placement,{15943559},become-analyst
2024-09-20 12:47:00,telegram,bot-send,"{15921589,16766225,18451399}",web-2409
2024-10-02 10:47:00,telegram,bot-send,{16442961},lottery
2024-11-02 10:23:00,unisender,email,"{11088915,12130285}",web-0611
2024-11-05 13:21:00,telegram,paid-placement,"{16784197,17303493}",web-0611
2024-11-06 16:03:00,telegram,bot-send,{16489279},web-0611
2024-11-06 20:51:00,telegram,social,"{5809673,6441653,19725721,24714571}",web-0611
2024-11-08 08:23:00,telegram,bot-send,"{17039433,17039435}",web-2310
2024-11-08 08:24:00,telegram,bot-send,"{16081745,16601531,17159091,18908721}",web-1211
2024-11-08 08:25:00,telegram,bot-send,"{16001545,17165757}",web-1211
2024-11-08 08:26:00,telegram,bot-send,{16765561},web-1211
2024-11-08 08:27:00,telegram,bot-send,"{9825095,19271961,25233199}",web-1211
2024-11-08 08:28:00,telegram,bot-send,"{5800233,16764845}",web-1211
2024-11-12 10:34:00,telegram,bot-send,{11074775},web-1211
2024-11-13 23:36:00,telegram,social,"{7710743,14717267}",web-1211
2024-11-30 08:27:00,telegram,bot-send,{16287433},web-0412
2024-12-12 03:17:00,telegram,bot-send,"{16084821,20106453}",web-2611
2025-01-21 12:29:00,telegram,bot-send,"{9164281,17166441}",web-2101
2025-01-21 12:33:00,unisender,email,{17168589},web-2101
2025-01-21 13:06:00,unisender,email,{5799759},web-2101
2025-01-21 13:09:00,telegram,bot-send,{16868745},ROADMAP
2025-01-21 13:09:00,telegram,social,{16743397},web-2101
2025-01-23 14:23:00,telegram,bot-send,{16763245},web-2101
2025-01-23 15:42:00,telegram,paid-placement,"{11787181,12343743,25212617}",autoweb-yandex
2024-08-12 12:57:00,,,"{16275885,17101289}",itresume
2024-10-08 15:49:00,telegram,paid-placement,"{11787181,12343743,25212617}",web-geo-analyt
2023-12-29 08:05:00,bot,testovoe-ozon,{16031367},НГ-Консультация
2024-01-03 13:44:00,Unisender,email,{5807709},Pandas-VIP
2024-01-06 09:26:00,telegram,bot,{15999087},Экскурсия
2024-01-07 13:09:00,bot,free-course-pandas,"{15570281,16770335}",Pandas-v2
2024-01-07 14:43:00,telegram,bot,"{17146799,17328989}",Экскурсия
2024-01-12 08:43:00,telegram,prosto_python,{16053929},Pandas-VIP
2024-01-16 11:56:00,,,"{16766595,17554027}",Pandas-v3
2024-01-17 08:49:00,telegram,bot-send,"{9164281,17166441}",Pandas-v3
2024-01-17 08:49:00,telegram,bot-send,"{9164281,17166441}",Pandas-pre
2024-01-17 08:54:00,telegram,bot-send,{15270129},Pandas-v3
2024-01-18 15:40:00,telegram,,{15999087},Pandas-v3
2024-02-07 17:26:00,unisender,email,"{16013171,16762871}",6 каверз
2024-02-08 08:02:00,telegram,social,{15930477},6 каверз
2024-02-26 11:13:00,telegram,bot-send,{17060195},HARD-SQL
2024-02-26 20:48:00,telegram,bot-send,"{15931845,16774847}",HARD-SQL
2024-02-26 20:48:00,telegram,bot-send,"{15931845,16774847}",HARD-SQL
2024-03-10 09:33:00,telegram,social,{16816361},08.03.2024
2024-03-12 10:07:00,telegram,social,{15927495},portfolio ideas
2024-03-12 10:07:00,telegram,social,"{16766595,17554027}",portfolio ideas
2024-03-12 20:20:00,telegram,social,"{16769821,16820275,17193675}",20ideas
2024-03-12 21:22:00,telegram,bot-send,{16748657},20ideas
2024-03-13 02:42:00,telegram,social,"{16017013,16532045,18912267}",20ideas
2024-03-17 17:16:00,telegram,social,"{15946775,16785195,17577077}",ROADMAP
2024-03-17 17:16:00,telegram,social,"{15946775,16785195,17577077}",ROADMAP
2024-03-27 10:56:00,telegram,bot-send,"{15570281,16770335}",tinkoff-1
2024-03-27 10:56:00,telegram,social,{15959625},tinkoff-1
2024-04-05 09:42:00,unisender,email,"{15948581,16764269}",SPEC-DA-TEST
2024-06-04 17:39:00,telegram,bot-send,"{16003159,18616975}",20ideas
2024-06-04 18:56:00,unisender,email,"{16084991,16977925,18659265}",plan-python
2024-06-09 11:09:00,telegram,bot-send,"{10331397,16761959}",web_13_06
2024-06-09 21:20:00,unisender,email,{17162981},web_13_06
2024-06-10 05:44:00,telegram,bot-send,"{17147699,17428973,17428975,18451713}",web_13_06
2024-06-10 05:46:00,,,"{16228633,16771429}",50%discount
2024-06-10 05:51:00,,,"{16228633,16771429}",Sale
2024-06-10 08:59:00,itresume,top-color-block,"{16520771,21705141}",Блог
2024-06-10 09:01:00,unisender,email,{5803341},Python-FREE
2024-06-10 20:27:00,unisender,email,{15930551},Python-FREE
2024-06-11 04:41:00,unisender,email,{17212651},Студент
2024-06-11 07:21:00,telegram,bot-send,"{8887233,16766255}",student-project
2024-06-11 07:47:00,unisender,email,{16003203},student-project
2024-07-22 09:00:00,unisender,email,"{15928337,19015561,19024235}",web_23_07
2024-10-15 12:58:00,telegram,bot-send,"{16785101,17610155}",web-power-bi
2024-10-23 16:35:00,unisender,email,{17070179},web-2310
2024-11-14 00:29:00,telegram,social,"{7710743,14717267}",web-1211
2024-11-22 11:04:00,telegram,social,"{16084821,20106453}",web-2611
2024-01-03 10:54:00,unisender,email,"{16066779,16770183}",Pandas-pre
2024-01-16 10:59:00,unisender,email,{16005629},Pandas-pre
2024-01-16 10:59:00,unisender,email,{16005629},Pandas-v3
2024-01-16 11:43:00,telegram,bot-send,{5986731},Pandas-pre
2024-01-16 12:59:00,unisender,email,"{16520771,21705141}",Pandas-pre
2024-01-17 09:03:00,,,"{16528877,16801525,16816427,16865855}",Pandas-pre
2024-01-17 10:46:00,telegram,bot-send,{16979047},Pandas-v3
2024-01-17 15:11:00,telegram,bot-send,"{16020473,16771993}",Pandas-v3
2024-01-21 15:15:00,unisender,email,"{16003791,16767769}",Pandas-v3
2024-01-28 14:03:00,,,{15564527},Pandas-pre
2024-01-29 09:24:00,,,{16740831},Pandas-v3
2024-01-29 09:24:00,,,{16740831},Pandas-pre
2024-01-29 09:24:00,,,{16740831},Pandas-pre
2024-02-07 11:47:00,unisender,email,"{16864161,18675121}",6 каверз
2024-04-05 13:17:00,telegram,social,"{15908653,16763405}",SPEC-DA-TEST-START
2024-04-09 10:27:00,unisender,email,"{5809177,16767187,16767203}",Python-FREE
2024-06-11 08:08:00,telegram,bot-send,{16053929},student-project
2024-06-23 12:21:00,telegram,bot-send,"{16744437,20683779,21610186}",Ozon-25-06
2024-07-03 11:47:00,telegram,bot-send,"{16081745,16601531,17159091,18908721}",PRODUCT-TEST
2024-07-03 11:49:00,unisender,email,{15930551},PRODUCT-TEST-START
2024-07-03 11:49:00,telegram,social,"{16552793,17148487}",PRODUCT-TEST
2024-07-09 15:55:00,telegram,social,{15930477},web_09_07
2024-07-09 16:02:00,unisender,email,{11989079},web_09_07
2024-07-13 19:03:00,telegram,social,"{17064877,17101475}",PRODUCT-TEST-START
2024-07-19 09:44:00,telegram,social,"{11787181,12343743,25212617}",web_23_07
